"p_ID","Default_Names","Dead_Code","Total_Blocks"
99341104,1,0,34
99341113,29,9,1132
99341119,2,0,58
99341121,0,0,68
99341125,0,0,17
99341126,0,0,14
99341137,4,1,483
99341140,3,0,128
99341141,1,2,2
99341145,0,0,46
99341160,1,1,5
99341161,1,0,42
99341173,8,2,156
99341183,0,0,2
99341188,1,0,501
99341196,0,0,2
99341210,2,72,1760
99341231,1,0,6
99341236,0,0,6
99341249,2,0,32
99341252,2,2,287
99341253,0,1,4
99341261,0,0,92
99341274,0,0,54
99341284,0,0,14
99341287,1,1,179
99341303,3,0,36
99341305,0,0,44
99341311,2,0,14
99341312,1,0,47
99341332,0,0,6
99341333,3,0,200
99341355,7,1,206
99341358,1,1,54
99341365,0,0,623
99341374,0,1,113
99341379,1,0,59
99341380,1,0,5
99341393,1,0,11
99341395,1,1,80
99341396,1,1,3
99341418,3,0,168
99341434,0,0,23
99341440,1,0,9
99341442,0,0,36
99341453,0,0,23
99341458,0,6,6
99341463,0,0,15
99341471,2,72,1763
99341473,1,0,45
99341479,0,1,30
99341498,3,0,31
99341502,1,0,17
99341505,7,0,107
99341507,5,0,145
99341517,6,0,27
99341523,0,0,42
99341527,3,35,732
99341529,1,0,8
99341530,2,0,41
99341546,2,0,79
99341557,1,0,78
99341565,1,0,2
99341570,1,0,67
99341571,1,0,11
99341578,0,0,2
99341596,0,0,2
99341600,2,0,63
99341603,2,4,1263
99341605,1,0,8
99341620,1,0,5
99341638,0,0,64
99341647,2,0,37
99341649,2,0,26
99341668,1,0,3
99341670,0,0,5
99341676,0,4,344
99341692,1,0,47
99341693,1,0,13
99341705,1,0,12
99341709,3,0,195
99341722,0,0,17
99341724,1,0,2
99341726,2,0,142
99341727,0,0,113
99341731,1,1,9
99341734,13,3,189
99341742,1,0,8
99341754,0,0,7
99341755,0,0,34
99341762,0,0,30
99341764,1,0,7
99341768,3,0,32
99341771,10,0,120
99341776,2,0,361
99341781,0,0,65
99341782,1,2,41
99341783,0,0,4
99341793,0,0,45
99341804,0,1,110
99341811,1,1,1
99341816,1,0,3
99341821,0,1,24
99341845,3,0,67
99341858,0,0,28
99341865,0,4,2913
99341874,2,8,89
99341887,1,0,4
99341900,17,7,757
99341908,1,0,19
99341909,2,1,39
99341912,0,0,5
99341917,0,0,6
99341920,1,0,48
99341921,0,0,2
99341922,0,0,76
99341944,4,0,64
99341945,0,1,17
99341948,0,0,26
99341953,0,2,118
99341956,1,1,11
99341958,1,0,46
99341962,1,0,2
99341967,4,0,239
99341972,0,2,77
99341983,0,13,1649
99341989,0,0,8
99341992,1,4,252
99342002,1,0,2
99342003,1,0,17
99342014,36,0,547
99342018,0,0,2
99342019,0,0,15
99342031,10,13,395
99342035,0,0,190
99342039,0,0,5
99342049,1,0,12
99342052,1,0,2
99342063,1,0,35
99342064,3,0,33
99342069,5,0,382
99342073,0,0,97
99342080,1,2,112
99342083,3,2,178
99342085,1,0,36
99342094,0,0,54
99342095,1,1,20
99342100,2,0,72
99342111,0,1,187
99342115,2,0,12
99342124,0,0,8
99342126,0,0,50
99342128,1,0,17
99342130,3,0,95
99342138,1,0,3
99342145,1,0,5
99342165,0,0,152
99342166,1,0,12
99342169,0,0,3
99342174,3,0,50
99342179,3,0,62
99342184,0,0,4
99342191,0,1,709
99342202,2,0,79
99342206,66,7,1984
99342209,1,0,23
99342221,3,0,183
99342234,3,23,580
99342235,1,0,48
99342237,1,0,8
99342240,0,5,926
99342250,0,1,42
99342257,1,0,25
99342258,1,0,89
99342260,1,0,8
99342261,0,0,24
99342265,1,0,53
99342269,2,0,76
99342274,2,0,6
99342279,1,0,15
99342283,0,0,8
99342285,1,0,18
99342304,1,0,3
99342307,0,0,3
99342308,1,0,18
99342314,1,1,18
99342315,3,0,101
99342316,0,0,83
99342318,0,0,53
99342326,0,0,13
99342330,0,0,16
99342332,0,0,3
99342333,0,0,15
99342350,3,4,158
99342353,0,0,28
99342371,0,0,324
99342380,2,1,142
99342382,3,0,67
99342387,0,0,48
99342388,1,0,31
99342423,1,1,26
99342431,1,0,7
99342441,1,0,5
99342446,3,0,48
99342450,2,0,44
99342468,1,0,10
99342487,0,0,3
99342488,3,0,47
99342492,1,0,42
99342500,0,0,42
99342506,1,1,99
99342514,0,0,8
99342515,0,16,3261
99342521,0,0,34
99342522,1,2,24
99342523,1,2,232
99342534,0,0,5
99342538,0,0,19
99342541,0,0,4
99342549,1,0,205
99342564,0,4,929
99342595,1,0,257
99342598,0,0,18
99342606,1,0,6
99342614,0,0,5
99342635,0,1,4
99342640,3,2,461
99342654,2,0,40
99342655,0,0,60
99342658,8,1,26
99342660,1,0,6
99342664,0,0,51
99342670,6,0,31
99342672,3,0,37
99342677,1,0,147
99342679,1,0,10
99342685,0,0,126
99342695,0,0,7
99342697,0,0,2
99342701,0,1,1
99342715,6,1,307
99342720,0,17,1567
99342731,0,0,152
99342742,1,0,3
99342757,0,0,9
99342761,0,0,24
99342770,0,0,2
99342782,2,0,20
99342785,0,1,5
99342797,0,0,3
99342802,5,1,452
99342811,6,6,420
99342817,4,2,55
99342818,1,1,55
99342819,0,0,3
99342821,0,0,43
99342822,1,0,9
99342827,1,1,119
99342828,1,0,13
99342837,0,0,36
99342846,0,0,20
99342849,2,1,170
99342851,0,0,69
99342854,1,1,14
99342858,0,0,30
99342866,1,0,8
99342878,1,1,76
99342879,2,0,122
99342881,0,0,6
99342892,0,0,4
99342901,1,0,17
99342915,1,0,15
99342917,0,0,202
99342920,0,0,4
99342924,2,0,16
99342937,2,0,48
99342938,0,0,19
99342943,2,0,386
99342945,2,0,72
99342951,0,2,29
99342952,1,0,2
99342958,8,0,78
99342959,0,0,8
99342960,0,0,6
99342962,1,0,22
99342963,1,0,30
99342966,2,2,38
99342972,0,0,13
99342978,0,0,31
99342981,0,2,29
99342983,0,1,26
99342985,1,0,18
99342986,0,0,6
99342990,0,0,2
99342993,0,0,57
99342995,1,0,18
99343009,0,0,571
99343015,1,0,20
99343026,1,0,5
99343035,0,0,3
99343043,4,1,1559
99343050,1,0,9
99343082,1,1,143
99343095,0,0,10
99343096,0,0,55
99343102,2,0,12
99343112,2,0,37
99343113,0,0,79
99343123,0,0,425
99343124,3,1,92
99343125,9,2,99
99343134,0,12,532
99343141,1,1,3
99343143,1,0,3
99343165,9,0,218
99343173,0,0,23
99343191,0,0,149
99343193,1,0,28
99343196,0,6,2099
99343202,1,0,9
99343205,1,0,150
99343206,1,0,36
99343208,0,0,150
99343229,0,0,761
99343239,3,1,16
99343241,0,0,2
99343257,2,0,302
99343264,2,0,19
99343289,1,0,5
99343295,11,0,241
99343305,0,0,29
99343316,1,0,11
99343325,1,0,10
99343326,0,0,41
99343347,7,0,51
99343348,0,0,6
99343357,1,0,5
99343364,1,0,74
99343366,2,0,8
99343368,2,1,162
99343383,2,0,53
99343386,1,0,30
99343410,0,0,20
99343411,1,0,7
99343415,0,0,3
99343417,32,0,260
99343431,2,0,11
99343437,0,0,20
99343467,1,0,54
99343468,4,5,47
99343486,20,2,97
99343488,0,1,36
99343496,1,1,23
99343499,1,0,285
99343507,0,0,6
99343528,1,0,20
99343531,1,0,2
99343535,0,1,3
99343539,0,1,11
99343540,1,0,30
99343542,1,0,49
99343557,9,5,574
99343558,0,0,10
99343585,1,0,51
99343590,1,0,67
99343610,0,1,40
99343611,1,0,11
99343612,0,0,65
99343615,0,0,9
99343616,5,0,273
99343619,5,1,186
99343632,83,4,476
99343633,1,0,16
99343644,0,0,50
99343649,0,0,54
99343656,0,2,19
99343665,1,0,19
99343676,0,1,17
99343688,0,0,3
99343689,1,2,22
99343691,1,0,7
99343695,2,0,27
99343719,0,0,42
99343726,0,0,24
99343727,2,0,254
99343729,0,0,2
99343737,10,7,592
99343740,0,1,3
99343753,1,0,38
99343757,2,0,18
99343759,3,0,124
99343770,0,0,39
99343774,0,0,35
99343775,3,0,168
99343797,1,1,23
99343799,1,0,5
99343801,1,0,138
99343814,0,1,54
99343818,4,0,86
99343819,1,0,160
99343824,0,0,4
99343828,1,0,19
99343832,0,0,28
99343833,7,0,69
99343835,2,1,193
99343842,0,0,9
99343850,0,0,2
99343853,1,0,19
99343855,0,0,20
99343859,1,0,65
99343864,0,0,32
99343876,1,0,12
99343877,2,0,14
99343878,6,0,112
99343887,10,1,208
99343888,0,0,2
99343918,0,0,81
99343919,1,0,6
99343924,0,0,15
99343925,1,0,5
99343928,0,0,28
99343959,0,0,13
99343964,10,1,427
99343967,0,0,526
99343973,0,1,20
99343976,0,0,8
99343989,18,1,331
99343991,1,1,23
99343998,0,0,26
99343999,2,1,218
99344010,8,0,158
99344013,1,0,4
99344017,0,0,50
99344027,13,2,1462
99344033,1,0,5
99344041,5,0,236
99344072,1,0,15
99344086,0,0,25
99344091,1,0,28
99344094,3,1,94
99344102,1,0,37
99344146,0,0,125
99344152,1,1,23
99344158,0,0,49
99344181,0,0,34
99344182,0,0,17
99344187,1,0,15
99344194,0,1,210
99344196,0,1,101
99344197,0,0,2
99344211,1,0,11
99344224,0,0,22
99344227,0,0,54
99344229,2,2,34
99344246,0,0,4
99344260,0,0,6
99344276,0,0,18
99344282,1,0,30
99344283,2,0,89
99344285,0,0,31
99344286,0,0,17
99344291,0,0,32
99344301,4,0,79
99344307,0,0,50
99344309,3,0,23
99344320,1,0,16
99344339,1,0,9
99344341,1,0,11
99344342,6,0,113
99344343,8,0,84
99344358,3,4,24
99344368,0,0,19
99344371,2,0,393
99344375,0,0,17
99344386,0,0,8
99344388,0,0,22
99344392,0,0,11
99344398,1,0,39
99344403,4,0,16
99344408,1,2,117
99344410,2,0,112
99344417,1,0,10
99344437,0,0,6
99344448,1,1,145
99344468,0,1,14
99344477,0,0,21
99344479,13,3,216
99344494,31,11,887
99344495,0,0,24
99344503,1,0,7
99344508,2,0,8
99344512,1,0,21
99344513,1,0,50
99344526,5,0,61
99344527,0,0,30
99344535,1,0,12
99344536,0,0,26
99344559,0,0,14
99344562,0,0,7
99344570,2,0,111
99344583,1,0,251
99344594,0,0,12
99344595,1,0,6
99344599,1,0,29
99344604,0,0,14
99344607,0,0,4
99344615,0,0,54
99344618,2,0,42
99344627,5,0,153
99344630,0,3,5288
99344637,4,0,23
99344643,1,0,510
99344646,1,0,2
99344652,1,0,226
99344654,14,0,149
99344660,0,0,6
99344675,1,0,2
99344676,1,2,2
99344684,1,0,80
99344687,0,0,11
99344690,1,0,62
99344694,5,0,38
99344702,0,0,18
99344713,0,0,50
99344718,0,0,50
99344722,1,4,1013
99344724,1,0,3
99344738,4,0,25
99344762,1,0,5
99344764,1,0,2
99344766,0,0,50
99344770,1,0,64
99344777,1,0,35
99344778,0,0,42
99344791,1,0,45
99344800,0,0,38
99344803,0,0,50
99344812,0,0,3
99344815,0,0,2
99344824,4,0,53
99344829,9,0,161
99344841,0,0,50
99344844,0,0,5
99344851,2,0,24
99344858,0,0,4
99344863,0,0,7
99344874,0,0,20
99344881,1,0,2
99344907,0,0,2
99344911,0,0,98
99344920,9,0,452
99344926,2,1,66
99344938,1,0,14
99344947,2,1,222
99344948,3,1,44
99344950,2,0,8
99344952,0,0,2
99344955,0,0,99
99344963,0,0,2
99344978,0,0,50
99344988,0,0,19
99344993,0,0,31
99345007,1,0,17
99345028,0,0,2
99345036,0,1,790
99345040,0,0,50
99345041,2,0,56
99345051,1,0,57
99345052,0,0,17
99345054,1,0,11
99345060,7,8,1171
99345064,0,0,23
99345072,1,0,3
99345074,11,1,88
99345079,1,0,16
99345080,6,14,159
99345084,1,0,15
99345087,0,0,47
99345088,0,0,191
99345091,1,0,2
99345101,1,0,5
99345111,1,0,7
99345121,3,0,26
99345130,1,0,101
99345144,0,0,53
99345148,1,0,4
99345149,6,32,2018
99345158,0,0,4
99345161,1,0,197
99345164,0,0,50
99345168,1,0,4
99345170,1,0,6
99345189,0,0,2
99345197,1,0,13
99345201,0,0,2
99345218,0,0,3
99345222,1,0,15
99345240,1,0,45
99345259,2,0,70
99345260,1,0,9
99345262,1,0,36
99345272,0,0,19
99345282,8,1,160
99345286,0,0,87
99345355,6,0,108
99345356,0,0,167
99345365,1,0,24
99345373,1,2,47
99345384,0,0,35
99345385,1,0,4
99345395,0,0,6
99345400,1,0,7
99345429,5,0,146
99345441,0,0,27
99345445,0,2,956
99345446,0,0,12
99345450,0,0,198
99345459,0,0,56
99345462,0,0,46
99345466,0,0,2
99345480,0,0,9
99345497,0,0,12
99345500,0,0,18
99345514,0,0,48
99345515,0,1,31
99345517,1,1,493
99345520,1,0,27
99345531,0,0,54
99345534,0,0,2
99345536,1,0,2
99345538,0,0,128
99345561,1,0,14
99345567,1,4,4
99345579,2,1,273
99345581,0,0,158
99345586,0,0,9
99345593,0,1,4
99345599,47,14,5624
99345609,1,0,9
99345616,5,0,32
99345618,0,0,95
99345632,2,0,94
99345633,0,5,644
99345635,0,1,1
99345640,1,0,113
99345642,0,0,50
99345648,0,0,58
99345667,0,0,4
99345670,0,0,4
99345671,1,0,5
99345682,0,0,8
99345699,1,0,3
99345708,0,0,2
99345715,2,0,31
99345722,0,0,50
99345725,1,0,11
99345729,0,0,3
99345734,0,0,19
99345735,0,0,4
99345736,0,1,75
99345738,1,0,6
99345750,2,0,89
99345755,1,1,5
99345756,1,0,33
99345760,0,0,33
99345775,0,1,60
99345789,1,0,57
99345793,0,0,15
99345795,1,0,56
99345809,0,0,32
99345811,1,0,23
99345812,0,0,10
99345816,0,0,10
99345819,0,0,20
99345828,1,0,6
99345829,3,0,36
99345831,0,0,111
99345833,3,0,295
99345834,0,0,34
99345844,2,0,6
99345847,1,0,18
99345848,0,0,3
99345858,0,0,3
99345870,0,0,74
99345873,6,0,263
99345875,1,0,31
99345881,0,0,78
99345887,8,0,278
99345892,0,0,22
99345894,1,0,4
99345919,2,0,24
99345932,0,0,150
99345933,16,3,424
99345934,3,1,64
99345936,0,0,8
99345937,1,0,6
99345939,0,5,170
99345963,6,0,159
99345964,0,0,22
99345968,0,1,225
99345969,0,0,4
99345973,3,1,319
99345975,0,2,120
99346010,3,1,104
99346017,0,0,6
99346019,14,18,543
99346022,1,0,2
99346023,1,8,236
99346048,4,0,62
99346049,2,0,11
99346051,0,0,6
99346053,0,1,18
99346063,0,0,31
99346066,8,1,112
99346071,2,6,46
99346074,0,0,4
99346075,1,0,44
99346086,0,0,11
99346090,1,2,14
99346091,2,0,8
99346094,1,0,58
99346126,0,0,7
99346130,4,1,135
99346131,1,0,17
99346134,1,0,4
99346138,2,2,32
99346143,0,2,95
99346144,0,0,120
99346146,0,0,23
99346147,0,0,34
99346152,1,0,20
99346165,1,3,17
99346174,12,0,98
99346183,1,8,313
99346188,0,0,15
99346192,1,0,8
99346194,1,0,8
99346198,4,0,97
99346204,3,0,45
99346206,0,0,21
99346216,50,17,7090
99346221,0,0,6
99346222,11,1,88
99346229,0,0,3
99346231,0,0,78
99346237,1,0,8
99346239,0,5,920
99346251,0,0,59
99346253,1,0,6
99346260,1,1,40
99346274,0,0,2
99346280,0,0,4
99346281,0,0,12
99346290,2,1,1162
99346299,1,0,60
99346301,0,0,14
99346302,5,1,92
99346307,17,1,752
99346329,3,0,19
99346332,1,0,16
99346365,0,0,71
99346372,0,2,24
99346373,5,0,27
99346389,2,3,205
99346394,0,1,152
99346398,0,0,8
99346401,0,0,2
99346403,1,15,803
99346408,9,0,106
99346411,0,0,31
99346415,0,0,4
99346417,0,0,4
99346439,1,2,4544
99346441,1,0,59
99346443,1,0,138
99346449,1,0,4
99346468,0,0,4
99346477,0,0,2
99346483,2,0,10
99346492,0,0,3
99346498,4,0,53
99346502,0,0,50
99346505,1,2,6
99346506,3,0,91
99346510,9,0,598
99346517,2,9,120
99346523,0,0,32
99346526,0,0,5
99346528,0,0,6
99346531,2,0,33
99346538,2,0,74
99346544,0,37,4106
99346549,1,0,14
99346550,0,0,8
99346552,0,0,24
99346555,1,0,3
99346557,0,0,39
99346563,1,0,4
99346574,0,0,6
99346592,2,27,5401
99346595,1,1,3
99346596,3,0,61
99346601,0,0,19
99346604,1,0,12
99346620,0,0,7
99346630,0,0,78
99346644,1,0,116
99346648,0,0,5
99346650,3,1,9
99346662,3,3,31
99346663,0,0,10
99346664,1,0,33
99346670,2,0,19
99346676,0,0,228
99346681,1,0,8
99346682,0,1,180
99346691,7,9,667
99346706,0,0,44
99346708,2,0,74
99346717,0,0,23
99346722,3,5,284
99346734,1,0,8
99346737,1,0,2
99346740,0,0,46
99346747,0,0,26
99346753,0,0,206
99346769,8,2,194
99346787,0,0,204
99346788,1,2,10
99346803,3,0,212
99346808,1,0,8
99346829,0,0,188
99346837,1,0,4
99346853,0,48,17724
99346862,0,0,61
99346864,2,0,33
99346869,1,0,14
99346870,0,33,1621
99346873,1,0,30
99346881,2,0,55
99346882,0,0,140
99346896,0,0,8
99346898,0,0,348
99346899,1,0,388
99346910,1,2,11
99346920,2,0,53
99346923,1,0,32
99346934,0,0,229
99346939,4,6,1107
99346956,4,0,32
99346960,1,0,6
99346961,2,0,452
99346998,1,0,7
99347011,1,0,6
99347014,0,0,204
99347015,0,0,11
99347033,0,0,306
99347034,0,0,2
99347042,0,0,36
99347043,1,0,50
99347066,1,0,8
99347068,0,0,12
99347074,1,21,1493
99347084,0,0,6
99347090,0,0,20
99347094,0,0,148
99347101,0,0,49
99347110,2,0,15
99347111,16,2,399
99347113,0,0,10
99347118,0,0,204
99347124,3,1,87
99347139,0,0,41
99347142,1,1,8
99347155,0,0,56
99347157,0,0,6
99347158,0,0,50
99347159,0,0,215
99347166,0,0,88
99347168,1,1,22
99347169,0,0,6
99347172,0,0,2
99347173,0,0,3
99347174,13,0,210
99347177,0,0,48
99347184,1,0,19
99347186,1,0,12
99347188,0,0,37
99347192,1,0,26
99347194,1,0,62
99347200,1,0,121
99347216,1,0,7
99347225,0,0,72
99347234,2,0,263
99347237,0,0,35
99347238,0,3,227
99347244,0,0,134
99347246,0,1,17
99347252,7,0,282
99347257,0,0,33
99347260,1,1,111
99347262,1,0,45
99347265,0,0,9
99347268,4,5,62
99347280,0,0,18
99347286,0,0,39
99347290,0,0,59
99347293,3,0,40
99347295,0,0,12
99347305,0,5,926
99347306,1,2,18
99347318,10,1,110
99347327,1,0,9
99347329,1,0,31
99347341,1,0,12
99347353,1,0,6
99347357,13,0,604
99347359,2,0,79
99347366,0,0,4
99347384,2,0,66
99347396,2,0,54
99347401,1,1,402
99347408,1,1,58
99347420,1,0,3
99347421,0,10,279
99347423,3,0,40
99347429,1,2,26
99347435,0,0,9
99347440,13,0,277
99347441,1,0,130
99347451,1,0,4
99347466,1,0,8
99347469,0,0,215
99347472,5,0,133
99347491,1,0,4
99347505,0,0,17
99347517,6,0,564
99347522,1,0,74
99347525,4,0,25
99347538,1,1,273
99347546,1,1,81
99347557,1,0,13
99347567,0,0,32
99347580,0,0,3
99347581,2,0,19
99347606,0,0,11
99347610,0,0,261
99347634,0,0,56
99347638,1,11,761
99347643,1,0,19
99347655,2,1,18
99347663,2,0,8
99347667,0,0,6
99347679,1,0,4
99347681,3,0,24
99347689,0,0,16
99347702,0,0,22
99347711,1,0,7
99347713,0,0,5
99347717,2,0,104
99347746,0,0,11
99347751,0,0,5
99347755,0,0,108
99347757,2,0,24
99347761,1,0,23
99347780,3,2,169
99347799,1,0,8
99347803,0,0,77
99347804,0,0,32
99347817,0,0,8
99347826,0,0,4
99347838,0,0,427
99347852,0,0,220
99347864,1,0,43
99347867,3,0,30
99347879,0,0,2
99347888,0,0,30
99347898,0,0,62
99347917,0,0,6
99347922,1,3,199
99347928,1,0,7
99347929,0,0,133
99347939,0,3,110
99347945,0,0,2
99347946,9,19,648
99347948,7,0,188
99347963,1,0,6
99347989,0,0,3
99347992,0,0,67
99347994,0,1,243
99348003,0,0,38
99348016,4,0,32
99348017,0,5,338
99348027,1,0,16
99348034,2,6,258
99348043,0,5,71
99348056,1,0,48
99348064,0,0,6
99348106,1,0,6
99348113,2,0,28
99348117,2,0,40
99348122,0,0,109
99348129,0,0,9
99348132,1,0,5
99348139,0,0,2
99348143,1,1,277
99348159,12,0,78
99348167,0,0,71
99348174,1,0,77
99348183,0,1,19
99348187,2,5,156
99348188,1,0,29
99348192,1,0,4
99348196,1,1,298
99348208,1,0,29
99348211,1,5,15
99348212,1,1,15
99348217,1,0,5
99348221,2,2,192
99348228,0,0,10
99348236,1,0,112
99348239,3,0,38
99348249,1,0,11
99348265,12,0,77
99348277,7,4,171
99348278,0,3,700
99348287,0,0,182
99348298,4,0,34
99348314,0,0,81
99348316,1,0,17
99348329,2,2,51
99348331,1,0,58
99348338,0,0,2
99348347,1,0,83
99348349,0,2,17
99348350,5,3,110
99348351,0,4,220
99348356,10,0,173
99348358,0,2,24
99348360,0,0,22
99348361,1,0,6
99348362,1,0,24
99348389,2,1,176
99348396,6,1,114
99348400,0,0,4361
99348404,1,0,2
99348409,0,0,23
99348419,0,0,46
99348421,1,0,4
99348423,0,0,7
99348430,4,0,26
99348438,1,0,9
99348442,0,0,18
99348452,1,1,34
99348469,1,0,11
99348471,0,0,47
99348475,0,0,9
99348478,1,0,19
99348485,0,0,34
99348514,2,2,28
99348515,5,4,287
99348517,0,1,3
99348522,0,3,2528
99348532,0,0,131
99348536,0,0,3
99348548,1,3,99
99348554,1,0,7
99348565,0,2,22
99348567,0,0,3
99348577,6,0,40
99348596,3,0,13
99348597,0,0,11
99348598,1,0,22
99348606,1,1,73
99348607,1,0,20
99348616,0,1,27
99348618,0,0,64
99348632,2,0,9
99348635,4,1,63
99348638,6,0,209
99348641,0,0,52
99348642,0,0,39
99348645,14,5,411
99348647,0,0,12
99348648,1,0,82
99348652,1,1,315
99348655,4,0,85
99348657,1,1,88
99348671,1,0,37
99348672,2,0,1008
99348680,1,42,18844
99348688,0,0,38
99348690,0,0,52
99348693,0,0,22
99348702,0,0,12
99348703,4,0,28
99348713,0,0,17
99348715,1,0,2
99348722,1,1,3
99348723,1,0,2
99348734,0,0,9
99348740,1,0,34
99348742,0,0,92
99348745,2,0,23
99348746,1,0,359
99348748,1,0,3
99348754,3,6,1039
99348758,1,0,37
99348762,1,1,338
99348766,1,0,3
99348769,0,0,44
99348772,1,0,37
99348774,0,0,2
99348781,0,0,37
99348782,0,0,18
99348783,0,0,54
99348786,0,0,13
99348801,2,0,114
99348805,0,0,25
99348812,0,0,3
99348818,8,0,280
99348821,4,0,62
99348831,0,0,36
99348841,1,0,4
99348842,0,0,13
99348858,0,0,74
99348860,0,0,7
99348864,0,0,5
99348865,0,0,42
99348870,1,0,5
99348873,0,0,7
99348875,1,2,71
99348884,2,0,25
99348900,1,0,4
99348908,1,0,54
99348910,0,0,56
99348911,0,0,32
99348915,0,0,17
99348938,2,0,18
99348945,0,1,105
99348956,5,0,101
99348958,0,0,23
99348959,21,0,368
99348985,0,0,504
99348988,4,0,74
99348996,0,0,113
99348997,0,0,47
99349001,0,0,39
99349002,0,0,7
99349009,1,0,17
99349027,2,0,80
99349029,0,0,136
99349035,3,4,123
99349038,0,0,79
99349039,2,1,233
99349049,1,0,107
99349057,1,0,32
99349065,0,1,106
99349074,0,0,64
99349079,0,2,123
99349082,5,1,124
99349111,2,1,69
99349112,1,0,94
99349120,0,0,118
99349123,5,0,68
99349125,7,0,88
99349132,0,1,225
99349134,0,4,30
99349136,0,0,64
99349138,3,0,104
99349139,1,1,23
99349146,0,0,24
99349158,0,0,2
99349175,0,0,176
99349177,0,1,19
99349183,2,2,10
99349203,0,0,54
99349213,1,0,16
99349217,0,0,23
99349223,0,0,22
99349224,1,0,2
99349226,1,0,17
99349238,8,1,91
99349266,0,1,144
99349267,13,18,274
99349269,0,0,14
99349281,0,0,91
99349315,1,1,156
99349317,1,1,11
99349318,2,0,37
99349320,1,0,72
99349331,0,0,19
99349338,2,0,14
99349343,1,0,3
99349344,0,0,10
99349351,1,0,5
99349359,0,0,86
99349372,1,1,13
99349378,0,0,32
99349379,2,0,9
99349381,2,0,4
99349404,0,0,4
99349412,0,0,531
99349413,0,0,8
99349416,0,0,24
99349423,0,0,49
99349425,0,0,30
99349436,0,0,19
99349437,9,0,107
99349445,0,0,19
99349451,2,4,77
99349452,8,3,232
99349455,0,0,25
99349464,1,0,65
99349468,7,0,432
99349472,3,0,200
99349476,2,1,200
99349479,1,0,9
99349480,6,0,180
99349497,1,0,371
99349500,0,0,2
99349503,6,0,115
99349506,12,4,444
99349508,1,0,8
99349512,0,10,1561
99349513,4,0,33
99349518,0,0,37
99349522,0,0,5
99349529,0,0,40
99349536,2,0,7
99349543,0,0,63
99349550,4,0,34
99349556,9,1,140
99349562,0,0,116
99349565,0,1,3
99349573,0,0,12
99349575,0,0,24
99349578,0,7,304
99349581,1,0,35
99349584,0,0,3
99349595,1,0,8
99349608,6,0,223
99349619,64,1,1967
99349622,1,0,24
99349632,0,0,13
99349647,2,0,18
99349648,2,3,57
99349649,2,0,216
99349650,4,0,233
99349661,1,0,24
99349674,4,0,170
99349675,0,0,6
99349685,1,0,23
99349697,1,0,11
99349721,1,0,20
99349748,0,0,15
99349753,0,0,3
99349754,0,0,138
99349760,1,0,5
99349766,1,0,24
99349772,0,0,24
99349788,6,0,101
99349789,120,0,964
99349790,9,0,94
99349798,0,0,6
99349803,2,0,46
99349806,10,2,173
99349811,0,0,9
99349813,2,2,344
99349814,1,0,9
99349820,0,0,4
99349822,0,0,5
99349836,0,0,4
99349851,0,0,34
99349853,0,0,28
99349870,2,0,302
99349873,0,0,4
99349880,1,0,7
99349884,1,1,41
99349891,1,0,3
99349894,1,0,9
99349895,0,0,54
99349899,0,0,23
99349901,1,0,20
99349911,1,0,32
99349918,12,1,345
99349923,0,0,5
99349932,0,0,340
99349950,0,0,4
99349951,7,12,508
99349963,1,0,24
99349968,1,0,67
99349974,1,0,88
99349978,1,0,10
99349990,1,0,11
99349996,0,0,21
99350000,1,0,27
99350005,0,5,926
99350009,2,0,8
99350015,0,0,2
99350018,0,2,227
99350032,0,0,770
99350034,1,0,50
99350038,0,0,4
99350048,0,0,4
99350050,1,0,8
99350052,0,0,4
99350053,2,20,125
99350054,1,21,1512
99350062,0,0,4
99350065,0,0,5
99350084,1,0,8
99350090,1,0,6
99350095,1,4,738
99350097,0,0,5
99350100,0,0,6
99350104,0,1,106
99350122,1,0,8
99350138,1,0,124
99350157,0,0,29
99350170,0,0,61
99350179,2,0,20
99350188,1,0,10
99350193,1,0,44
99350197,0,0,2
99350204,0,0,34
99350211,0,0,25
99350212,0,1,10
99350266,0,0,30
99350267,2,0,12
99350279,0,0,6
99350280,2,0,13
99350292,1,1,5
99350305,1,0,114
99350313,2,0,44
99350321,0,0,181
99350324,16,3,423
99350329,0,0,4
99350346,1,0,92
99350347,1,0,6
99350353,1,0,29
99350355,19,0,317
99350362,1,1,145
99350375,0,0,50
99350377,1,0,5
99350388,1,0,10
99350397,1,0,22
99350398,1,0,9
99350412,1,3,28
99350421,0,0,5
99350426,0,0,5
99350434,0,0,4
99350453,0,0,4
99350457,1,0,10
99350460,1,0,3
99350464,0,0,3
99350465,1,0,7
99350474,0,0,12
99350476,2,0,57
99350487,0,0,24
99350490,0,0,4
99350511,0,0,4
99350516,0,2,2176
99350521,11,0,154
99350525,24,1,180
99350526,0,0,46
99350537,4,12,115
99350550,0,0,9
99350573,1,0,13
99350583,1,0,10
99350596,0,0,24
99350603,2,3,39
99350622,0,0,28
99350633,1,0,56
99350636,3,0,140
99350645,0,0,4
99350649,1,0,4
99350653,1,0,67
99350657,1,0,91
99350683,0,0,4
99350684,7,0,188
99350696,0,0,5
99350698,0,3,2771
99350707,0,0,2
99350709,1,0,6
99350728,5,1,62
99350730,1,0,38
99350742,0,0,10
99350748,3,0,66
99350751,1,0,20
99350755,0,2,31
99350764,1,0,6
99350773,1,0,10
